1155.5,3835113,32612,23976,1299870,4223555,122062,86281,1169233
1155.75,3836266,32619,23980,1300145,4223920,122062,86281,1169282
1156.0,3837276,32626,23983,1300398,4224322,122063,86281,1169347
1156.25,3838351,32635,23988,1300665,4224729,122065,86281,1169403
1156.5,3839399,32644,23997,1300923,4225158,122065,86281,1169471
1156.75,3840550,32661,24002,1301201,4225596,122066,86284,1169541
1157.0,3841615,32672,24005,1301438,4226017,122067,86286,1169623
1157.25,3842685,32682,24007,1301682,4226449,122068,86288,1169691
1157.5,3843814,32693,24015,1301959,4226886,122070,86288,1169773
1157.75,3844959,32700,24023,1302223,4227326,122071,86289,1169843
1158.0,3846138,32707,24028,1302487,4227761,122073,86290,1169906
1158.25,3847186,32712,24034,1302729,4228221,122075,86290,1169980
1158.5,3848311,32723,24041,1302999,4228679,122077,86290,1170057
1158.75,3849459,32734,24048,1303268,4229108,122077,86291,1170114
1159.0,3850604,32743,24062,1303530,4229620,122079,86294,1170204
1159.25,3851775,32754,24070,1303825,4230082,122080,86296,1170285
1159.5,3852905,32763,24077,1304082,4230569,122081,86296,1170375
1159.75,3854075,32772,24082,1304383,4231084,122082,86297,1170460
1160.0,3855241,32781,24088,1304649,4231569,122085,86297,1170535
1160.25,3856383,32787,24092,1304911,4232060,122086,86298,1170608
1160.5,3857561,32798,24099,1305216,4232504,122086,86298,1170677
1160.75,3858720,32809,24106,1305520,4233033,122087,86301,1170755
1161.0,3859853,32825,24113,1305798,4233578,122088,86303,1170839
1161.25,3861022,32836,24126,1306098,4234114,122093,86303,1170918
1161.5,3862197,32845,24137,1306373,4234712,122093,86307,1171010
1161.75,3863368,32855,24142,1306660,4235264,122096,86308,1171107
1162.0,3864511,32868,24147,1306940,4235801,122098,86310,1171194
1162.25,3865692,32882,24152,1307223,4236386,122098,86313,1171301
1162.5,3866936,32889,24162,1307535,4236954,122101,86313,1171381
1162.75,3868149,32902,24170,1307852,4237583,122105,86315,1171483
1163.0,3869379,32921,24174,1308154,4238177,122107,86315,1171580
1163.25,3870546,32927,24180,1308444,4238819,122112,86316,1171703
1163.5,3871742,32936,24191,1308738,4239440,122113,86316,1171793
1163.75,3872901,32945,24198,1309023,4240087,122115,86317,1171891
1164.0,3874104,32960,24202,1309304,4240768,122117,86319,1172007
1164.25,3875286,32972,24208,1309566,4241408,122118,86322,1172120
1164.5,3876447,32986,24215,1309833,4242063,122119,86323,1172238
1164.75,3877616,32997,24221,1310105,4242750,122120,86324,1172341
1165.0,3878839,33008,24227,1310408,4243427,122120,86325,1172451
1165.25,3880060,33018,24237,1310702,4244106,122122,86327,1172558
1165.5,3881254,33024,24248,1310984,4244823,122123,86329,1172689
1165.75,3882511,33032,24262,1311284,4245521,122125,86329,1172802
1166.0,3883799,33046,24272,1311593,4246224,122128,86329,1172935
1166.25,3885031,33062,24280,1311868,4246940,122136,86331,1173060
1166.5,3886266,33070,24284,1312166,4247705,122138,86332,1173196
1166.75,3887502,33085,24294,1312450,4248515,122141,86332,1173328
1167.0,3888780,33103,24305,1312769,4249260,122143,86333,1173454
1167.25,3890114,33116,24314,1313075,4250021,122149,86336,1173567
1167.5,3891371,33122,24329,1313327,4250752,122159,86338,1173694
1167.75,3892663,33132,24337,1313623,4251545,122161,86342,1173829
1168.0,3893898,33147,24348,1313914,4252315,122165,86346,1173944
1168.25,3895206,33157,24359,1314236,4253160,122166,86347,1174070
1168.5,3896444,33170,24366,1314527,4253976,122171,86347,1174200
1168.75,3897724,33175,24375,1314837,4254823,122175,86350,1174338
1169.0,3899011,33187,24383,1315128,4255650,122180,86352,1174474
1169.25,3900288,33196,24390,1315425,4256512,122182,86356,1174623
1169.5,3901555,33205,24403,1315743,4257384,122188,86360,1174759
1169.75,3902853,33219,24412,1316023,4258254,122188,86362,1174895
1170.0,3904203,33228,24425,1316350,4259157,122194,86366,1175052
1170.25,3905504,33244,24432,1316667,4260080,122201,86367,1175208
1170.5,3906879,33255,24441,1316969,4261042,122209,86370,1175365
1170.75,3908209,33263,24452,1317271,4261953,122213,86374,1175514
1171.0,3909558,33276,24456,1317564,4262966,122216,86376,1175674
1171.25,3910879,33289,24469,1317866,4263898,122218,86379,1175811
1171.5,3912179,33303,24473,1318161,4264890,122225,86381,1175987
1171.75,3913555,33315,24482,1318475,4265909,122230,86383,1176142
1172.0,3914943,33324,24497,1318820,4266925,122233,86384,1176294
1172.25,3916255,33337,24500,1319125,4267936,122240,86387,1176456
1172.5,3917651,33357,24506,1319470,4268967,122246,86388,1176630
1172.75,3918967,33373,24518,1319770,4270061,122254,86391,1176788
1173.0,3920359,33379,24529,1320112,4271153,122262,86395,1176972
1173.25,3921739,33391,24540,1320390,4272287,122268,86397,1177121
1173.5,3923129,33408,24551,1320735,4273427,122274,86403,1177304
1173.75,3924504,33418,24554,1321053,4274511,122283,86404,1177455
1174.0,3925890,33437,24560,1321378,4275628,122295,86410,1177639
1174.25,3927248,33456,24568,1321732,4276818,122308,86414,1177833
1174.5,3928517,33474,24577,1322014,4277956,122317,86416,1177979
1174.75,3929857,33489,24585,1322331,4279142,122327,86418,1178171
1175.0,3931235,33506,24592,1322682,4280304,122335,86422,1178333
1175.25,3932582,33523,24597,1323009,4281550,122342,86425,1178521
1175.5,3934056,33533,24615,1323384,4282732,122348,86428,1178699
1175.75,3935531,33553,24628,1323760,4284045,122356,86437,1178877
1176.0,3936877,33568,24640,1324097,4285258,122364,86439,1179032
1176.25,3938298,33581,24650,1324432,4286513,122380,86442,1179218
1176.5,3939656,33602,24656,1324748,4287793,122395,86445,1179433
1176.75,3941050,33622,24666,1325070,4289117,122404,86451,1179654
1177.0,3942484,33636,24674,1325393,4290463,122420,86456,1179869
1177.25,3943872,33649,24681,1325716,4291811,122426,86466,1180077
1177.5,3945358,33667,24687,1326058,4293159,122439,86473,1180299
1177.75,3946786,33674,24701,1326403,4294569,122450,86482,1180538
1178.0,3948173,33688,24711,1326732,4295980,122462,86489,1180751
1178.25,3949637,33704,24722,1327075,4297352,122475,86492,1180983
1178.5,3951045,33719,24731,1327415,4298796,122485,86501,1181211
1178.75,3952477,33730,24740,1327766,4300255,122496,86507,1181465
1179.0,3953967,33746,24757,1328137,4301789,122508,86521,1181723
1179.25,3955374,33760,24768,1328465,4303293,122529,86528,1181963
1179.5,3956815,33783,24782,1328783,4304841,122543,86533,1182212
1179.75,3958291,33793,24789,1329140,4306441,122559,86537,1182442
1180.0,3959694,33802,24798,1329457,4308055,122569,86547,1182696
1180.25,3961143,33818,24808,1329798,4309701,122588,86552,1182961
1180.5,3962571,33837,24815,1330128,4311343,122600,86557,1183215
1180.75,3964034,33852,24825,1330441,4312993,122618,86571,1183480
1181.0,3965482,33870,24833,1330785,4314747,122635,86579,1183762
1181.25,3966952,33883,24845,1331117,4316510,122652,86584,1184055
1181.5,3968418,33902,24848,1331460,4318219,122669,86588,1184326
1181.75,3969902,33919,24860,1331798,4320028,122681,86598,1184607
1182.0,3971383,33939,24875,1332125,4321816,122697,86602,1184880
1182.25,3972843,33961,24887,1332461,4323602,122719,86610,1185161
1182.5,3974324,33979,24895,1332818,4325449,122746,86624,1185472
1182.75,3975839,33996,24904,1333146,4327356,122773,86631,1185798
1183.0,3977378,34025,24920,1333500,4329218,122796,86642,1186103
1183.25,3978948,34047,24933,1333887,4331127,122820,86653,1186410
1183.5,3980474,34072,24949,1334248,4333065,122831,86675,1186720
1183.75,3982006,34091,24958,1334610,4335010,122853,86687,1187036
1184.0,3983445,34112,24972,1334945,4337009,122884,86695,1187357
1184.25,3984970,34135,24987,1335300,4339078,122908,86707,1187695
1184.5,3986514,34164,24999,1335646,4341091,122937,86717,1188013
1184.75,3988021,34183,25008,1336022,4343137,122957,86730,1188332
1185.0,3989638,34197,25023,1336392,4345213,122982,86743,1188664
1185.25,3991180,34214,25033,1336786,4347334,123008,86757,1189026
1185.5,3992710,34230,25043,1337163,4349434,123036,86775,1189343
1185.75,3994150,34250,25053,1337502,4351604,123053,86789,1189694
1186.0,3995708,34267,25066,1337844,4353790,123079,86806,1190068
1186.25,3997175,34288,25090,1338193,4356014,123108,86824,1190458
1186.5,3998737,34302,25109,1338581,4358263,123143,86838,1190862
1186.75,4000325,34315,25131,1338949,4360566,123174,86857,1191252
1187.0,4001899,34334,25142,1339310,4362907,123202,86874,1191635
1187.25,4003412,34354,25155,1339671,4365282,123236,86895,1192012
1187.5,4004895,34373,25166,1340018,4367809,123278,86911,1192418
1187.75,4006533,34393,25179,1340399,4370140,123322,86927,1192811
1188.0,4008014,34409,25189,1340762,4372516,123361,86943,1193206
1188.25,4009647,34434,25207,1341130,4375065,123400,86957,1193625
1188.5,4011267,34465,25226,1341510,4377528,123431,86973,1194021
1188.75,4012792,34492,25239,1341901,4380012,123471,86999,1194439
1189.0,4014391,34513,25257,1342264,4382595,123497,87018,1194861
1189.25,4015968,34535,25271,1342616,4385223,123538,87045,1195334
1189.5,4017534,34554,25289,1342994,4387912,123583,87067,1195784
1189.75,4019140,34567,25302,1343367,4390588,123626,87087,1196221
1190.0,4020674,34583,25313,1343715,4393232,123661,87107,1196676
1190.25,4022202,34599,25324,1344047,4395997,123706,87131,1197167
1190.5,4023701,34625,25339,1344428,4398823,123759,87158,1197619
1190.75,4025307,34641,25361,1344812,4401613,123805,87177,1198097
1191.0,4026851,34660,25371,1345183,4404349,123852,87196,1198521
1191.25,4028476,34681,25385,1345583,4407194,123900,87222,1199020
1191.5,4030100,34695,25401,1345978,4410121,123937,87248,1199506
1191.75,4031707,34711,25409,1346351,4413132,123991,87280,1200000
1192.0,4033397,34729,25420,1346734,4416054,124046,87317,1200470
1192.25,4035026,34749,25440,1347119,4418956,124105,87344,1200939
1192.5,4036663,34770,25454,1347507,4422059,124168,87384,1201449
1192.75,4038293,34788,25466,1347878,4425117,124228,87416,1201941
1193.0,4039946,34804,25480,1348259,4428180,124278,87437,1202474
1193.25,4041517,34820,25492,1348610,4431378,124339,87471,1203020
1193.5,4043166,34846,25511,1349016,4434544,124396,87501,1203565
1193.75,4044862,34862,25530,1349407,4437760,124458,87530,1204145
1194.0,4046531,34881,25549,1349820,4440974,124523,87569,1204772
1194.25,4048150,34900,25564,1350230,4444292,124596,87599,1205317
1194.5,4049836,34930,25574,1350615,4447630,124668,87640,1205966
1194.75,4051535,34946,25588,1351001,4450938,124724,87684,1206557
1195.0,4053168,34977,25605,1351400,4454266,124801,87721,1207152
1195.25,4054842,35009,25621,1351814,4457706,124879,87768,1207791
1195.5,4056542,35026,25633,1352192,4461289,124948,87807,1208420
1195.75,4058250,35044,25647,1352646,4464774,125028,87856,1209047
1196.0,4059982,35066,25662,1353070,4468278,125100,87897,1209658
1196.25,4061631,35083,25674,1353435,4471888,125160,87930,1210284
1196.5,4063262,35105,25687,1353822,4475318,125239,87984,1210915
1196.75,4064908,35123,25696,1354216,4479016,125315,88029,1211592
1197.0,4066583,35151,25712,1354601,4482692,125398,88085,1212285
1197.25,4068303,35168,25729,1355010,4486459,125496,88130,1212976
1197.5,4070069,35189,25748,1355446,4490221,125582,88173,1213666
1197.75,4071816,35212,25764,1355831,4494111,125666,88225,1214390
1198.0,4073527,35231,25786,1356234,4497880,125757,88282,1215082
1198.25,4075226,35250,25796,1356636,4501773,125854,88330,1215768
1198.5,4076933,35275,25815,1357052,4505796,125947,88390,1216496
1198.75,4078633,35296,25831,1357465,4509755,126039,88451,1217210
1199.0,4080419,35312,25840,1357882,4513724,126122,88503,1217972
1199.25,4082067,35341,25853,1358267,4517726,126233,88568,1218683
1199.5,4083844,35362,25875,1358718,4521752,126333,88627,1219394
1199.75,4085586,35391,25889,1359144,4525951,126443,88676,1220180
1200.0,4087364,35406,25900,1359578,4530114,126546,88738,1220949
1200.25,4089193,35428,25918,1360014,4534241,126669,88795,1221705
1200.5,4090897,35455,25927,1360403,4538514,126783,88846,1222538
1200.75,4092590,35477,25935,1360790,4542768,126892,88907,1223319
1201.0,4094363,35503,25954,1361204,4547102,127018,88963,1224152
1201.25,4096115,35524,25971,1361633,4551311,127155,89022,1224945
1201.5,4097902,35552,25979,1362076,4555660,127267,89085,1225729
1201.75,4099567,35582,25990,1362460,4560167,127404,89156,1226596
1202.0,4101313,35605,26006,1362853,4564649,127528,89229,1227449
1202.25,4103050,35632,26030,1363255,4569232,127648,89310,1228316
1202.5,4104768,35655,26052,1363679,4573694,127783,89381,1229131
1202.75,4106606,35671,26066,1364118,4578367,127948,89462,1230043
1203.0,4108344,35685,26084,1364528,4583027,128082,89527,1230953
1203.25,4110117,35716,26105,1364964,4587642,128225,89603,1231796
1203.5,4111819,35738,26120,1365368,4592322,128378,89686,1232676
1203.75,4113611,35762,26135,1365791,4597002,128509,89775,1233605
1204.0,4115441,35780,26150,1366217,4601553,128624,89854,1234464
1204.25,4117240,35805,26160,1366648,4606249,128774,89943,1235362
1204.5,4119014,35830,26171,1367071,4611040,128932,90039,1236281
1204.75,4120824,35860,26191,1367509,4615748,129090,90117,1237169
1205.0,4122563,35877,26207,1367925,4620558,129227,90204,1238120
1205.25,4124316,35902,26220,1368337,4625520,129389,90289,1239076
1205.5,4126109,35933,26234,1368740,4630345,129567,90370,1239992
1205.75,4127887,35966,26247,1369142,4635329,129757,90471,1240959
1206.0,4129701,35990,26262,1369611,4640351,129924,90578,1241995
1206.25,4131430,36009,26282,1370020,4645367,130097,90677,1242936
1206.5,4133228,36032,26291,1370451,4650363,130283,90763,1243922
1206.75,4135077,36054,26310,1370904,4655486,130474,90866,1244944
1207.0,4136757,36080,26332,1371318,4660550,130633,90985,1245964
1207.25,4138572,36103,26355,1371764,4665699,130811,91085,1246987
1207.5,4140304,36139,26372,1372189,4670825,131003,91180,1248018
1207.75,4142096,36164,26388,1372638,4675832,131178,91293,1249068
1208.0,4143894,36182,26405,1373067,4680965,131362,91399,1250095
1208.25,4145652,36217,26417,1373490,4686307,131540,91511,1251161
1208.5,4147418,36249,26430,1373954,4691535,131742,91634,1252224
1208.75,4149212,36275,26452,1374390,4696809,131936,91757,1253292
1209.0,4151051,36312,26472,1374836,4702203,132128,91871,1254364
1209.25,4152833,36337,26486,1375306,4707544,132324,91986,1255415
1209.5,4154562,36362,26497,1375743,4713015,132534,92105,1256564
1209.75,4156356,36395,26512,1376229,4718375,132764,92222,1257646
1210.0,4158127,36423,26535,1376676,4723837,132977,92354,1258816
1210.25,4159927,36455,26557,1377092,4729270,133186,92468,1259919
1210.5,4161676,36483,26575,1377536,4734747,133413,92607,1261115
1210.75,4163456,36512,26594,1377980,4740254,133637,92744,1262284
1211.0,4165306,36539,26624,1378446,4745688,133838,92883,1263428
1211.25,4167167,36565,26639,1378928,4751154,134029,93017,1264620
1211.5,4168950,36584,26658,1379403,4756607,134256,93150,1265793
1211.75,4170780,36612,26683,1379842,4762272,134464,93282,1266980
1212.0,4172561,36644,26707,1380297,4767830,134668,93416,1268232
1212.25,4174373,36667,26730,1380785,4773461,134933,93554,1269436
1212.5,4176237,36686,26749,1381259,4779108,135173,93680,1270615
1212.75,4178025,36719,26771,1381690,4784494,135405,93817,1271791
1213.0,4179759,36744,26786,1382116,4790016,135635,93984,1272958
1213.25,4181558,36773,26803,1382599,4795470,135878,94129,1274157
1213.5,4183384,36802,26836,1383059,4801072,136098,94287,1275386
1213.75,4185197,36831,26856,1383533,4806716,136349,94434,1276565
1214.0,4187058,36861,26870,1383985,4812418,136584,94569,1277795
1214.25,4188937,36885,26891,1384474,4818053,136826,94723,1279087
1214.5,4190757,36913,26911,1384933,4823712,137081,94873,1280356
1214.75,4192619,36942,26924,1385378,4829282,137331,95015,1281608
1215.0,4194411,36967,26950,1385876,4835008,137582,95197,1282893
1215.25,4196302,36989,26967,1386364,4840734,137851,95388,1284184
1215.5,4198143,37030,26989,1386872,4846516,138094,95554,1285460
1215.75,4200012,37050,27004,1387328,4852189,138355,95723,1286739
1216.0,4201819,37082,27024,1387770,4858037,138599,95894,1288061
1216.25,4203696,37100,27044,1388270,4863773,138883,96082,1289392
1216.5,4205572,37136,27063,1388728,4869510,139121,96227,1290709
1216.75,4207438,37174,27089,1389220,4875167,139398,96399,1291963
1217.0,4209283,37213,27106,1389673,4880921,139663,96567,1293271
1217.25,4211140,37241,27127,1390177,4886668,139929,96743,1294636
1217.5,4212952,37263,27154,1390626,4892363,140173,96901,1295938
1217.75,4214832,37288,27176,1391095,4898165,140458,97080,1297285
1218.0,4216720,37309,27204,1391593,4903864,140721,97239,1298629
1218.25,4218585,37338,27218,1392073,4909682,141009,97428,1299998
1218.5,4220603,37360,27240,1392596,4915498,141275,97615,1301427
1218.75,4222503,37396,27264,1393083,4921264,141578,97799,1302838
1219.0,4224347,37423,27280,1393589,4926890,141836,97942,1304140
1219.25,4226235,37449,27298,1394079,4932625,142070,98116,1305518
1219.5,4228157,37484,27323,1394568,4938260,142306,98294,1306832
1219.75,4230038,37512,27342,1395070,4943959,142592,98477,1308239
1220.0,4231952,37544,27366,1395557,4949737,142859,98646,1309624
1220.25,4233748,37565,27386,1396018,4955392,143147,98843,1311095
1220.5,4235583,37594,27409,1396488,4961167,143426,99052,1312615
1220.75,4237506,37629,27429,1396990,4966802,143681,99226,1313963
1221.0,4239403,37662,27452,1397479,4972376,143947,99420,1315385
1221.25,4241285,37696,27473,1397960,4978018,144237,99623,1316822
1221.5,4243099,37725,27490,1398418,4983738,144523,99788,1318283
1221.75,4244948,37760,27508,1398908,4989347,144790,99985,1319727
1222.0,4246806,37787,27534,1399397,4994975,145088,100146,1321111
1222.25,4248638,37822,27554,1399871,5000553,145342,100302,1322563
1222.5,4250521,37838,27577,1400369,5006059,145602,100475,1323948
1222.75,4252423,37879,27600,1400882,5011482,145867,100638,1325327
1223.0,4254304,37912,27611,1401389,5017021,146140,100813,1326778
1223.25,4256143,37942,27627,1401861,5022491,146393,100976,1328192
1223.5,4258014,37973,27650,1402344,5027975,146674,101177,1329581
1223.75,4259978,37997,27672,1402862,5033320,146945,101356,1330907
1224.0,4261801,38031,27687,1403360,5038606,147202,101523,1332267
1224.25,4263776,38058,27706,1403874,5043991,147474,101707,1333636
1224.5,4265580,38082,27719,1404349,5049314,147769,101915,1335046
1224.75,4267519,38113,27737,1404836,5054678,148031,102102,1336425
1225.0,4269377,38140,27767,1405320,5060052,148271,102305,1337853
1225.25,4271264,38172,27788,1405803,5065416,148537,102493,1339237
1225.5,4273116,38201,27815,1406289,5070735,148807,102671,1340643
1225.75,4274906,38229,27836,1406763,5075932,149071,102841,1341997
1226.0,4276783,38263,27856,1407229,5081129,149319,103018,1343332
1226.25,4278678,38301,27875,1407688,5086273,149562,103196,1344715
1226.5,4280555,38330,27900,1408216,5091583,149809,103375,1346137
1226.75,4282400,38364,27916,1408743,5096737,150066,103539,1347520
1227.0,4284288,38393,27937,1409266,5101871,150314,103721,1348976
1227.25,4286150,38433,27956,1409764,5107002,150557,103882,1350334
1227.5,4288039,38470,27974,1410218,5111964,150831,104051,1351679
1227.75,4289919,38497,27997,1410718,5117203,151085,104226,1353087
1228.0,4291807,38520,28016,1411248,5122237,151314,104391,1354450
1228.25,4293692,38555,28040,1411757,5127276,151557,104588,1355817
1228.5,4295544,38581,28056,1412262,5132325,151802,104781,1357192
1228.75,4297427,38609,28081,1412771,5137350,152020,104969,1358616
1229.0,4299273,38636,28101,1413272,5142247,152260,105150,1359915
1229.25,4301141,38673,28125,1413781,5147092,152504,105333,1361248
1229.5,4302984,38698,28143,1414267,5151878,152730,105506,1362594
1229.75,4304872,38723,28161,1414731,5156604,152959,105672,1363885
1230.0,4306711,38747,28184,1415235,5161398,153156,105845,1365203
1230.25,4308652,38767,28200,1415748,5166151,153392,106005,1366487
1230.5,4310584,38795,28221,1416222,5170944,153613,106197,1367813
1230.75,4312434,38824,28246,1416725,5175602,153829,106363,1369082
1231.0,4314246,38857,28269,1417242,5180329,154065,106549,1370410
1231.25,4316066,38897,28284,1417745,5184975,154278,106682,1371701
1231.5,4317906,38919,28301,1418248,5189592,154485,106837,1373019
1231.75,4319675,38954,28322,1418688,5194173,154696,107037,1374345
1232.0,4321633,38990,28340,1419206,5198704,154911,107205,1375632
1232.25,4323574,39013,28372,1419757,5203197,155124,107362,1376937
1232.5,4325457,39036,28391,1420265,5207723,155346,107525,1378224
1232.75,4327314,39062,28411,1420777,5212176,155567,107690,1379509
1233.0,4329197,39093,28434,1421267,5216638,155779,107840,1380771
1233.25,4331059,39120,28459,1421769,5221198,155991,107988,1382067
1233.5,4332931,39150,28485,1422291,5225553,156201,108154,1383327
1233.75,4334766,39176,28500,1422735,5229897,156392,108295,1384551
1234.0,4336665,39196,28523,1423250,5234027,156586,108451,1385784
1234.25,4338494,39232,28539,1423705,5238266,156783,108614,1387002
1234.5,4340358,39273,28561,1424216,5242475,156991,108759,1388244
1234.75,4342137,39307,28586,1424692,5246676,157188,108927,1389496
1235.0,4343981,39336,28603,1425182,5250770,157384,109087,1390682
1235.25,4345808,39367,28627,1425690,5254787,157566,109230,1391847
1235.5,4347599,39403,28644,1426172,5258957,157746,109394,1393085
1235.75,4349450,39431,28661,1426643,5262885,157922,109533,1394227
1236.0,4351288,39453,28679,1427156,5266893,158085,109703,1395429
1236.25,4353134,39473,28698,1427648,5270824,158267,109848,1396577
1236.5,4354945,39505,28719,1428124,5274691,158429,109992,1397757
1236.75,4356774,39539,28748,1428658,5278678,158586,110149,1398928
1237.0,4358528,39567,28769,1429131,5282512,158759,110297,1400061
1237.25,4360340,39588,28801,1429614,5286323,158956,110425,1401176
1237.5,4362086,39614,28822,1430110,5290083,159122,110547,1402281
1237.75,4363836,39638,28838,1430611,5293884,159283,110685,1403443
1238.0,4365538,39665,28855,1431107,5297670,159446,110800,1404584
1238.25,4367285,39692,28867,1431574,5301388,159589,110921,1405694
1238.5,4369043,39710,28886,1432028,5304985,159748,111044,1406812
1238.75,4370812,39737,28902,1432498,5308600,159893,111178,1407950
1239.0,4372592,39767,28923,1432976,5312235,160042,111298,1409036
1239.25,4374420,39792,28945,1433475,5315882,160184,111425,1410165
1239.5,4376169,39814,28959,1433951,5319474,160338,111549,1411282
1239.75,4377905,39843,28979,1434441,5322881,160462,111672,1412331
1240.0,4379699,39872,28999,1434928,5326321,160612,111797,1413395
1240.25,4381451,39907,29018,1435385,5329636,160739,111891,1414401
1240.5,4383209,39929,29033,1435862,5332983,160863,112007,1415426
1240.75,4384972,39956,29056,1436333,5336346,160988,112106,1416489
1241.0,4386703,39977,29071,1436802,5339578,161116,112244,1417530
1241.25,4388408,40003,29085,1437263,5342832,161250,112352,1418541
1241.5,4390218,40036,29108,1437790,5346125,161375,112453,1419539
1241.75,4391922,40064,29130,1438257,5349371,161488,112560,1420530
1242.0,4393722,40100,29152,1438742,5352644,161604,112662,1421559
1242.25,4395381,40133,29174,1439165,5355824,161710,112764,1422540
1242.5,4397139,40164,29193,1439667,5358949,161814,112871,1423550
1242.75,4398815,40196,29213,1440101,5362040,161942,112967,1424530
1243.0,4400544,40227,29230,1440588,5365130,162053,113053,1425470
1243.25,4402292,40258,29243,1441046,5368098,162174,113133,1426399
1243.5,4404012,40271,29260,1441518,5371063,162289,113232,1427330
1243.75,4405734,40310,29281,1441992,5374116,162403,113333,1428280
1244.0,4407429,40333,29295,1442446,5377145,162500,113430,1429271
1244.25,4409232,40361,29318,1442948,5380111,162587,113523,1430222
1244.5,4410907,40381,29331,1443396,5383042,162691,113612,1431129
1244.75,4412630,40412,29351,1443873,5385893,162796,113696,1432055
1245.0,4414389,40431,29372,1444375,5388724,162905,113795,1432952
1245.25,4416063,40451,29389,1444841,5391571,162996,113888,1433882
1245.5,4417714,40479,29408,1445301,5394251,163104,113978,1434795
1245.75,4419345,40510,29420,1445771,5396983,163195,114078,1435666
1246.0,4421037,40533,29438,1446199,5399645,163277,114156,1436558
1246.25,4422735,40558,29461,1446654,5402304,163357,114226,1437439
1246.5,4424360,40582,29476,1447096,5404935,163451,114299,1438275
1246.75,4425989,40603,29490,1447564,5407626,163542,114369,1439174
1247.0,4427667,40630,29501,1448032,5410249,163643,114452,1440042
1247.25,4429319,40663,29527,1448516,5412823,163735,114536,1440874
1247.5,4430886,40684,29544,1448964,5415323,163818,114595,1441695
1247.75,4432594,40710,29567,1449447,5417764,163901,114671,1442533
1248.0,4434316,40730,29585,1449917,5420175,163984,114739,1443309
1248.25,4436002,40753,29600,1450358,5422667,164059,114805,1444135
1248.5,4437696,40780,29616,1450830,5425071,164129,114889,1444932
1248.75,4439394,40808,29639,1451259,5427535,164216,114969,1445750
1249.0,4440984,40830,29655,1451676,5429962,164284,115049,1446560
1249.25,4442664,40858,29679,1452114,5432317,164349,115121,1447346
1249.5,4444288,40877,29699,1452573,5434646,164412,115189,1448118
1249.75,4445837,40897,29718,1453022,5436935,164483,115238,1448854
1250.0,4447414,40926,29731,1453460,5439150,164529,115306,1449616
1250.25,4449024,40950,29751,1453907,5441336,164589,115382,1450357
1250.5,4450617,40974,29765,1454373,5443612,164665,115449,1451123
1250.75,4452211,40999,29789,1454863,5445816,164733,115504,1451837
1251.0,4453823,41028,29797,1455322,5448024,164814,115555,1452557
1251.25,4455393,41058,29814,1455771,5450151,164881,115604,1453292
1251.5,4456985,41090,29837,1456235,5452320,164948,115673,1454017
1251.75,4458621,41116,29856,1456683,5454443,165006,115728,1454717
1252.0,4460171,41139,29876,1457130,5456530,165062,115792,1455406
1252.25,4461746,41163,29901,1457578,5458638,165120,115842,1456105
1252.5,4463359,41186,29918,1458062,5460651,165181,115905,1456757
1252.75,4464910,41210,29944,1458547,5462679,165230,115955,1457438
1253.0,4466540,41229,29975,1459028,5464694,165286,116011,1458117
1253.25,4468138,41259,29994,1459462,5466649,165346,116066,1458765
1253.5,4469690,41277,30015,1459914,5468622,165404,116117,1459406
1253.75,4471297,41300,30040,1460348,5470496,165446,116163,1460040
1254.0,4472857,41316,30059,1460806,5472412,165493,116198,1460667
1254.25,4474449,41333,30082,1461268,5474342,165543,116244,1461303
1254.5,4475939,41352,30099,1461718,5476146,165585,116281,1461924
1254.75,4477443,41373,30117,1462139,5477990,165632,116328,1462537
1255.0,4478994,41393,30127,1462578,5479740,165687,116377,1463137
1255.25,4480541,41420,30142,1463039,5481471,165734,116415,1463735
1255.5,4482044,41445,30163,1463479,5483243,165770,116467,1464356
1255.75,4483515,41472,30191,1463903,5484970,165804,116510,1464947
1256.0,4485054,41496,30218,1464328,5486704,165841,116560,1465542
1256.25,4486579,41520,30238,1464775,5488315,165877,116593,1466115
1256.5,4488099,41546,30257,1465232,5489947,165914,116629,1466679
1256.75,4489678,41566,30276,1465701,5491594,165945,116668,1467254
1257.0,4491192,41587,30282,1466141,5493203,165971,116713,1467844
1257.25,4492628,41616,30296,1466532,5494805,166016,116741,1468393
1257.5,4494171,41633,30308,1466955,5496405,166051,116790,1468995
1257.75,4495614,41663,30321,1467365,5497969,166093,116836,1469549
1258.0,4497092,41677,30341,1467797,5499607,166131,116877,1470088
1258.25,4498587,41692,30363,1468241,5501144,166168,116920,1470605
1258.5,4500010,41708,30381,1468669,5502727,166207,116957,1471137
1258.75,4501505,41729,30401,1469124,5504319,166238,116989,1471715
1259.0,4502877,41743,30414,1469514,5505796,166268,117016,1472235
1259.25,4504356,41764,30428,1469937,5507341,166305,117058,1472775
1259.5,4505826,41781,30443,1470353,5508829,166330,117093,1473319
1259.75,4507287,41804,30459,1470783,5510283,166357,117129,1473833
1260.0,4508770,41826,30474,1471220,5511672,166380,117167,1474315
1260.25,4510161,41845,30488,1471659,5513040,166406,117198,1474790
1260.5,4511572,41866,30503,1472061,5514380,166432,117238,1475269
1260.75,4513031,41886,30516,1472479,5515712,166456,117269,1475697
1261.0,4514493,41910,30535,1472893,5517081,166481,117301,1476170
1261.25,4515889,41932,30555,1473280,5518469,166508,117335,1476665
